,municipio,ano,produto,tipo_agricultura,despesas_custeio,despesas_extrativista,outras_despesas,juros,renda_fatores,produtividade_media,despesas_pos_colheita
4638,s. j. evangelista,2008,CANA DE AÇÚCAR,agricultura familiar,1483.5207692307692,,,81.38530526698113,,56666.666666666664,145.0
4639,s. j. evangelista,2009,CANA DE AÇÚCAR,agricultura familiar,1847.6284615384618,,,89.06477087096788,,56666.666666666664,162.73846153846154
4640,s. j. evangelista,2010,CANA DE AÇÚCAR,agricultura familiar,1853.2984615384617,,,86.74833890836237,89.99999999999999,56666.666666666664,130.61538461538464
4641,s. j. evangelista,2011,CANA DE AÇÚCAR,agricultura familiar,1993.7238461538461,,,104.02074432971327,,56666.666666666664,130.61538461538464
4642,s. j. evangelista,2012,CANA DE AÇÚCAR,agricultura familiar,1977.3620512820517,,,89.65865927461351,154.6153846153846,56666.666666666664,171.12820512820514
4643,s. j. evangelista,2013,CANA DE AÇÚCAR,agricultura familiar,2237.894871794872,,,96.80901707903809,154.6153846153846,56666.666666666664,176.55461538461537
4644,s. j. evangelista,2014,CANA DE AÇÚCAR,agricultura familiar,2631.6356410256403,,,132.36309078936713,,56666.666666666664,182.2625641025641
4645,s. j. evangelista,2015,CANA DE AÇÚCAR,agricultura familiar,2865.2130769230766,,,112.30955611552709,154.6153846153846,56666.666666666664,172.21410256410257
4646,s. j. evangelista,2016,CANA DE AÇÚCAR,agricultura familiar,3317.0879487179486,,,155.42806092153467,154.6153846153846,56666.666666666664,185.04615384615386
4647,s. j. evangelista,2017,CANA DE AÇÚCAR,agricultura familiar,3667.41375,,,190.4947526047383,0.0,57142.857142857145,372.877
4648,s. j. evangelista,2018,CANA DE AÇÚCAR,agricultura familiar,3667.41375,,,190.4947526047383,0.0,57142.857142857145,372.877
4649,s. j. evangelista,2019,CANA DE AÇÚCAR,agricultura familiar,3852.20125,,,171.009971212911,0.0,57142.857142857145,416.61100000000005
4650,s. j. evangelista,2020,CANA DE AÇÚCAR,agricultura familiar,3828.1012499999997,,,165.40621117096933,0.0,57142.857142857145,367.79724999999996
4651,s. j. evangelista,2021,CANA DE AÇÚCAR,agricultura familiar,5523.361999999999,,,190.52628396465045,0.0,57142.857142857145,416.72525
4652,s. j. evangelista,2022,CANA DE AÇÚCAR,agricultura familiar,6261.40725,,,291.34416842448064,0.0,57142.857142857145,446.86275
4653,s. j. evangelista,2023,CANA DE AÇÚCAR,agricultura familiar,6567.598,,,416.18367157703676,0.0,57142.857142857145,449.5195
4654,v. do rio branco,2008,CANA DE AÇÚCAR,agricultura familiar,1992.4643283582088,,,219.8511729971275,,68731.34328358209,1117.7014925373135
4655,v. do rio branco,2009,CANA DE AÇÚCAR,agricultura familiar,2623.8280597014923,,,233.63555430530616,,68731.34328358209,1117.7014925373135
4656,v. do rio branco,2010,CANA DE AÇÚCAR,agricultura familiar,2294.428656716418,,,191.92789691018513,214.68701492537315,68731.34328358209,1117.7014925373135
4657,v. do rio branco,2011,CANA DE AÇÚCAR,agricultura familiar,2361.9076119402985,,,228.8008368983704,,68731.34328358209,1117.7014925373135
4658,v. do rio branco,2012,CANA DE AÇÚCAR,agricultura familiar,2633.4937313432833,,,270.77159548280156,218.43477611940298,68731.34328358209,1365.8216417910448
4659,v. do rio branco,2013,CANA DE AÇÚCAR,agricultura familiar,2998.3002985074627,,,219.89396217494595,226.3976119402985,68731.34328358209,1511.1895522388058
4660,v. do rio branco,2014,CANA DE AÇÚCAR,agricultura familiar,2998.3002985074627,,,219.89396217494595,226.3976119402985,68731.34328358209,1511.1895522388058
4661,v. do rio branco,2015,CANA DE AÇÚCAR,agricultura familiar,3328.8328358208955,,,299.18009400053046,228.73880597014926,68731.34328358209,1542.9811940298507
4662,v. do rio branco,2016,CANA DE AÇÚCAR,agricultura familiar,3689.2652238805967,,,341.2671960996404,242.795223880597,68731.34328358209,1625.9388059701491
4663,v. do rio branco,2017,CANA DE AÇÚCAR,agricultura familiar,3242.642807017544,,,307.79469158010596,,59035.087719298244,1587.4029824561405
4664,v. do rio branco,2018,CANA DE AÇÚCAR,agricultura familiar,3502.475438596492,,,197.82851626507002,0.0,59035.087719298244,1678.9098245614032
4665,v. do rio branco,2019,CANA DE AÇÚCAR,agricultura familiar,3822.5968421052626,,,207.94492894682094,0.0,59035.087719298244,2027.2168421052631
4666,v. do rio branco,2020,CANA DE AÇÚCAR,agricultura familiar,4226.392631578947,,,160.00475541544728,0.0,59035.087719298244,2056.736842105263
4667,v. do rio branco,2021,CANA DE AÇÚCAR,agricultura familiar,4600.569298245614,,,113.91214691644858,0.0,59035.087719298244,2003.6052631578943
4668,v. do rio branco,2022,CANA DE AÇÚCAR,agricultura familiar,6174.422456140351,,,550.343967289929,0.0,59035.087719298244,2075.0263157894738
4669,ribeirao,2008,CANA DE AÇÚCAR,agricultura empresarial,2163.49717085119,,,298.099195787897,227.967591347453,66847.0300061237,533.723211879975
4670,ribeirao,2009,CANA DE AÇÚCAR,agricultura empresarial,2243.60233619106,,,270.439501600459,205.748008392632,66847.0300061237,652.498107777097
4671,ribeirao,2010,CANA DE AÇÚCAR,agricultura empresarial,2187.81989589712,,,255.467656220457,205.206865700577,66847.0300061237,657.420740967544
4672,ribeirao,2011,CANA DE AÇÚCAR,agricultura empresarial,2262.69029393754,,,300.432802159926,204.123505817514,66847.0300061237,652.498107777097
4673,ribeirao,2012,CANA DE AÇÚCAR,agricultura empresarial,2293.59539497857,,,274.061312961364,194.632388242498,66847.0300061237,832.769102878139
4674,ribeirao,2013,CANA DE AÇÚCAR,agricultura empresarial,2497.64315370484,,,263.837960720035,196.347464788732,66847.0300061237,864.886576852419
4675,ribeirao,2015,CANA DE AÇÚCAR,agricultura empresarial,1691.78,,,82.0851439789592,196.347464788732,66847.0300061237,533.74
4676,ribeirao,2016,CANA DE AÇÚCAR,agricultura empresarial,2518.70372881356,,,456.866909716798,246.70406779661,62118.6440677966,950.482372881356
4677,ribeirao,2017,CANA DE AÇÚCAR,agricultura empresarial,2817.83847457627,,,430.297659388013,257.897118644068,62118.6440677966,921.544745762712
4678,ribeirao,2018,CANA DE AÇÚCAR,agricultura empresarial,2911.01966101695,,,281.127376195112,259.529661016949,62118.6440677966,894.620677966102
4679,ribeirao,2019,CANA DE AÇÚCAR,agricultura empresarial,3111.62,,,279.6462615289427,229.54898305084748,62118.64406779661,915.0076271186441
4680,ribeirao,2020,CANA DE AÇÚCAR,agricultura empresarial,3210.442881355932,,,206.05723858790836,130.59813559322035,62118.64406779661,748.8981355932203
4681,ribeirao,2021,CANA DE AÇÚCAR,agricultura empresarial,3616.2613559322035,,,163.20065242828073,86.32016949152542,62118.64406779661,863.4827118644068
4682,ribeirao,2022,CANA DE AÇÚCAR,agricultura empresarial,5092.724237288136,,,612.9669721268319,93.95186440677966,62118.64406779661,1104.364915254237
4683,c. dos goytacazes,2011,CANA DE AÇÚCAR,agricultura empresarial,2477.6079852872235,,,321.0425621033757,321.0,44661.5,516.9596783383217
4684,c. dos goytacazes,2012,CANA DE AÇÚCAR,agricultura empresarial,2619.840120803433,,,245.48025292053154,,44661.5,591.3679867296527
4685,c. dos goytacazes,2013,CANA DE AÇÚCAR,agricultura empresarial,2904.1971822148494,,,235.09867374694295,,44661.5,602.511316937723
4686,c. dos goytacazes,2014,CANA DE AÇÚCAR,agricultura empresarial,3031.3498359236955,,,351.2906928268013,,44661.5,687.8011085067254
4687,c. dos goytacazes,2015,CANA DE AÇÚCAR,agricultura empresarial,3754.9456171793295,,,561.7232442313044,323.6441725866359,44661.5,621.0721798709026
4688,c. dos goytacazes,2016,CANA DE AÇÚCAR,agricultura empresarial,4174.199246691429,,,635.6293803291134,338.4,44661.5,759.6182550214562
4689,penapolis,2011,CANA DE AÇÚCAR,agricultura familiar,1728.2559365417944,,,159.08746059195573,510.0,78571.93040927876,0.0
4690,penapolis,2012,CANA DE AÇÚCAR,agricultura familiar,1671.9936515131317,,,154.80339458090884,510.0,78571.93040927876,0.0
4691,penapolis,2013,CANA DE AÇÚCAR,agricultura familiar,2201.7944274096785,,,128.58499479978838,,78571.93040927876,0.0
4692,penapolis,2014,CANA DE AÇÚCAR,agricultura familiar,2211.7618104252765,,,182.3742415832994,727.5,78571.93040927876,0.0
4693,penapolis,2015,CANA DE AÇÚCAR,agricultura familiar,2095.872251699773,,,205.74112877103647,727.5,78571.93040927876,0.0
4694,penapolis,2016,CANA DE AÇÚCAR,agricultura familiar,2419.4445233968804,,,212.0071585892874,,78571.93040927876,0.0
4695,penapolis,2017,CANA DE AÇÚCAR,agricultura familiar,2365.302041726807,,,327.29309376570006,985.9316415168613,81754.10707256266,159.3711284608319
4696,penapolis,2018,CANA DE AÇÚCAR,agricultura familiar,2385.4751056291825,,,220.7048470747528,452.71468836110745,81754.10707256266,121.28936097624984
4697,penapolis,2019,CANA DE AÇÚCAR,agricultura familiar,2437.456395486156,,,200.29324928165272,801.7829930455321,81754.10707256266,125.95227135546516
4698,penapolis,2020,CANA DE AÇÚCAR,agricultura familiar,2482.366987272011,,,155.83055751746036,380.3020089227135,81754.10707256266,141.62626164545335
4699,penapolis,2021,CANA DE AÇÚCAR,agricultura familiar,2514.4136478152473,,,116.01953019021714,233.52767090932946,81754.10707256266,181.80054848445081
4700,penapolis,2022,CANA DE AÇÚCAR,agricultura familiar,4658.858964702794,,,465.99888302455105,599.699695578008,81754.10707256266,275.93260464505966
4701,barreiras,2006,SOJA,agricultura empresarial,690.01,,,56.74,140.58,2880,75.35
4702,barreiras,2007,SOJA,agricultura empresarial,745.83,,,50.92,147.97,2880,78.71
4703,barreiras,2008,SOJA,agricultura empresarial,893.24,,,81.22,155.97,2880,98.44
4704,barreiras,2009,SOJA,agricultura empresarial,815.6,,,49.24,155.32,2880,96.47
4705,barreiras,2010,SOJA,agricultura empresarial,728.4,,,47.74,155.71,2880,92.17
4706,barreiras,2011,SOJA,agricultura empresarial,772.19,,163.69,33.28,411.12,2880,
4707,barreiras,2012,SOJA,agricultura empresarial,856.29,,288.33,33.57,494.11,2880,
4708,barreiras,2013,SOJA,agricultura empresarial,1291.59,,,30.42925410505604,467.78,3000,213.63
4709,barreiras,2014,SOJA,agricultura empresarial,1344.17,,283.12,46.32,601.44,3000,
4710,barreiras,2015,SOJA,agricultura empresarial,1316.18,,277.06,59.89,765.63,3000,
4711,barreiras,2016,SOJA,agricultura empresarial,1409.81,,271.66,64.37,834.45,3000,
4712,barreiras,2017,SOJA,agricultura empresarial,1374.32,,267.03,66.01,901.33,3000,
4713,barreiras,2018,SOJA,agricultura empresarial,1475.48,,277.04,66.25,1059.66,3000,
4714,barreiras,2019,SOJA,agricultura empresarial,1584.08,,284.46,62.84,802.92,3000,
4715,barreiras,2020,SOJA,agricultura empresarial,2116.21,,372.0,61.1,697.83,3660,
4716,barreiras,2021,SOJA,agricultura empresarial,2458.01,,469.45000000000005,48.72,192.43,Ex-Ant,
4717,barreiras,2022,SOJA,agricultura empresarial,5110.59,,656.29,191.31,897.98,Ex-Ant,
4718,barreiras,2023,SOJA,agricultura empresarial,4838.12,,647.0,258.01,2736.46,Ex-Ant,
4719,brasilia,2005,SOJA,agricultura empresarial,1039.44,,,53.10756715688939,245.9,3000,132.32999999999998
4720,brasilia,2006,SOJA,agricultura empresarial,1114.47,,,51.877312524787996,246.24,3000,136.75
4721,brasilia,2007,SOJA,agricultura empresarial,1111.62,,,49.02086914111541,240.18,3000,136.58
4722,brasilia,2008,SOJA,agricultura empresarial,1394.74,,,52.801539282856226,233.23,3000,152.78
4723,brasilia,2009,SOJA,agricultura empresarial,1103.71,,,40.553117429310205,238.94,3000,170.4
4724,brasilia,2010,SOJA,agricultura empresarial,1124.31,,,41.280941819261045,241.63,3000,171.29
4725,brasilia,2011,SOJA,agricultura empresarial,1093.87,,214.47,49.21,581.17,3000,
4726,brasilia,2012,SOJA,agricultura empresarial,1112.13,,265.44,46.94,700.88,3000,
4727,brasilia,2013,SOJA,agricultura empresarial,1161.65,,172.32,31.53,502.63,3100,
4728,brasilia,2014,SOJA,agricultura empresarial,1257.42,,165.25,34.12,565.72,3100,
4729,brasilia,2015,SOJA,agricultura empresarial,1440.14,,173.38,41.3,613.08,3100,
4730,brasilia,2016,SOJA,agricultura empresarial,1559.32,,198.03,44.62,701.87,3100,
4731,brasilia,2017,SOJA,agricultura empresarial,2030.09,,205.46,106.75,609.9,3600,
4732,brasilia,2018,SOJA,agricultura empresarial,2328.92,,200.77,89.53,664.2,3600,
4733,brasilia,2019,SOJA,agricultura empresarial,2573.54,,216.52,108.52,499.2,3600,
4734,brasilia,2020,SOJA,agricultura empresarial,2624.83,,229.26,93.99,499.49,3600,
4735,brasilia,2021,SOJA,agricultura empresarial,3402.66,,584.42,81.02,149.08,Ex-Ant,
4736,brasilia,2022,SOJA,agricultura empresarial,6042.72,,808.3100000000001,281.13,454.36,Ex-Ant,
4737,brasilia,2023,SOJA,agricultura empresarial,5864.6,,763.3199999999999,382.74,966.35,Ex-Ant,
4738,cristalina,2011,SOJA,agricultura empresarial,991.43,,,52.15452129117314,315.38,3000,106.5
4739,cristalina,2012,SOJA,agricultura empresarial,1010.49,,,45.59437451910233,309.18,3000,107.62
4740,cristalina,2013,SOJA,agricultura empresarial,1159.86,,,49.68142987063941,312.35,3000,170.94
4741,cristalina,2014,SOJA,agricultura empresarial,1148.48,,121.33,117.54,442.77,3000,
4742,cristalina,2015,SOJA,agricultura empresarial,1402.57,,139.84,175.79,536.97,3000,
4743,cristalina,2016,SOJA,agricultura empresarial,1449.22,,142.32,181.43,572.86,3000,
4744,cristalina,2017,SOJA,agricultura empresarial,1447.21,,185.67,191.59,640.22,3000,
4745,cristalina,2018,SOJA,agricultura empresarial,1771.83,,435.44,81.64,608.99,3150,
4746,cristalina,2019,SOJA,agricultura empresarial,1857.81,,446.36,73.21,479.95,3150,
4747,cristalina,2020,SOJA,agricultura empresarial,1843.35,,455.63,73.16,484.19,3150,
4748,cristalina,2021,SOJA,agricultura empresarial,2483.8199999999997,,612.54,70.78,138.82999999999998,Ex-Ant,
4749,cristalina,2022,SOJA,agricultura empresarial,3995.29,,721.49,163.04,219.73999999999998,Ex-Ant,
4750,cristalina,2023,SOJA,agricultura empresarial,2972.29,,588.4200000000001,171.45,476.25,Ex-Ant,
4751,rio verde,1997,SOJA,agricultura empresarial,290.01,,,11.98,55.83,2600,31.67
4752,rio verde,1998,SOJA,agricultura empresarial,352.58,,,13.26,84.19,3000,37.6
4753,rio verde,1999,SOJA,agricultura empresarial,468.14,,,19.02,84.19,3000,44.42
4754,rio verde,2000,SOJA,agricultura empresarial,496.14,,,18.7,91.23,3000,46.07
4755,rio verde,2001,SOJA,agricultura empresarial,500.8,,,15.14,81.67,3000,49.8
4756,rio verde,2002,SOJA,agricultura empresarial,566.16,,,17.57,92.96206,3000,55.68
4757,rio verde,2003,SOJA,agricultura empresarial,800.18,,,29.3,119.240884,3000,81.02
4758,rio verde,2004,SOJA,agricultura empresarial,869.74,,,28.15,134.150884,3000,85.12
4759,rio verde,2005,SOJA,agricultura empresarial,1017.55,,,31.84,254.95,3000,99.21
4760,rio verde,2006,SOJA,agricultura empresarial,934.1,,,24.19,165.76,3000,129.21
4761,rio verde,2007,SOJA,agricultura empresarial,735.89,,,28.743391037501592,329.42,3250,72.01
4762,rio verde,2008,SOJA,agricultura empresarial,822.14,,,30.657810590107527,215.22,3250,204.27
4763,rio verde,2009,SOJA,agricultura empresarial,894.59,,,30.935426238586253,216.5,3250,237.75
4764,rio verde,2010,SOJA,agricultura empresarial,753.84,,257.81,23.7,278.84,3250,
4765,rio verde,2011,SOJA,agricultura empresarial,801.6,,208.69,30.23,407.26,3250,
4766,rio verde,2012,SOJA,agricultura empresarial,799.28,,350.11,28.27,482.68,3250,
4767,rio verde,2013,SOJA,agricultura empresarial,841.0,,350.25,23.15,406.65,3250,
4768,rio verde,2014,SOJA,agricultura empresarial,1166.08,,326.47,29.13,232.05,3300,
4769,rio verde,2015,SOJA,agricultura empresarial,1406.34,,338.7,46.0,331.45,3300,
4770,rio verde,2016,SOJA,agricultura empresarial,1445.9,,338.77,47.22,357.6,3300,
4771,rio verde,2017,SOJA,agricultura empresarial,1439.74,,344.97,49.66,384.99,3300,
4772,rio verde,2018,SOJA,agricultura empresarial,1647.71,,352.0,52.7,399.27,3300,
4773,rio verde,2019,SOJA,agricultura empresarial,1895.6,,314.02,56.03,380.76,3600,
4774,rio verde,2020,SOJA,agricultura empresarial,2093.63,,344.87,56.4,413.28,3600,
4775,rio verde,2021,SOJA,agricultura empresarial,2178.06,,485.4,40.42,122.43,Ex-Ant,
4776,rio verde,2022,SOJA,agricultura empresarial,4093.73,,564.6800000000001,141.21,399.54,Ex-Ant,
4777,rio verde,2023,SOJA,agricultura empresarial,3619.3100000000004,,589.26,175.9,980.67,Ex-Ant,
4778,balsas,2006,SOJA,agricultura empresarial,800.4,,,38.92552129980798,113.41,2700,120.13
4779,balsas,2007,SOJA,agricultura empresarial,860.03,,,36.122524501286655,108.67,2700,123.64
4780,balsas,2008,SOJA,agricultura empresarial,1418.52,,,64.586466708935,112.76,2700,156.59
4781,balsas,2009,SOJA,agricultura empresarial,1127.28,,,51.760237598997435,113.46,2700,148.96
4782,balsas,2010,SOJA,agricultura empresarial,827.87,,208.37,30.51,133.58,2750,
4783,balsas,2011,SOJA,agricultura empresarial,866.02,,173.56,35.53,210.08,2750,
4784,balsas,2012,SOJA,agricultura empresarial,897.13,,210.01,34.86,247.25,2750,
4785,balsas,2013,SOJA,agricultura empresarial,1136.62,,,44.17220878478103,190.2,3120,175.32
4786,balsas,2014,SOJA,agricultura empresarial,1203.09,,216.43,52.32,208.58,3120,
4787,balsas,2015,SOJA,agricultura empresarial,1595.28,,381.81,74.12,327.88,3120,
4788,balsas,2016,SOJA,agricultura empresarial,1495.58,,293.21,69.64,325.26,3120,
4789,balsas,2017,SOJA,agricultura empresarial,1477.83,,298.21,69.08,359.7,3120,
4790,balsas,2018,SOJA,agricultura empresarial,1496.14,,289.88,68.38,326.42,3120,
4791,balsas,2019,SOJA,agricultura empresarial,1746.65,,325.64,79.75,170.75,3120,
4792,balsas,2020,SOJA,agricultura empresarial,1992.56,,374.39,61.68,256.51,3120,
4793,balsas,2021,SOJA,agricultura empresarial,2670.98,,505.26,56.33,144.96,Ex-Ant,
4794,balsas,2022,SOJA,agricultura empresarial,4803.789999999999,,592.3800000000001,205.1,463.05,Ex-Ant,
4795,balsas,2023,SOJA,agricultura empresarial,4604.280000000001,,622.48,273.02,994.4,Ex-Ant,
4796,unai,2005,SOJA,agricultura empresarial,991.41,,,25.1,381.94,2700,144.06
4797,unai,2006,SOJA,agricultura empresarial,782.86,,,19.82,370.16,2700,136.72
4798,unai,2007,SOJA,agricultura empresarial,797.47,,,21.02,373.41,2700,140.69
4799,unai,2008,SOJA,agricultura empresarial,1145.38,,,31.56,371.12,2700,173.66
4800,unai,2009,SOJA,agricultura empresarial,968.27,,,40.5,383.68,2700,163.27
4801,unai,2010,SOJA,agricultura empresarial,848.65,,174.81,26.26,348.65,2700,
4802,unai,2011,SOJA,agricultura empresarial,940.21,,179.79,29.77,473.91,2700,
4803,unai,2012,SOJA,agricultura empresarial,938.8,,248.6,29.86,560.18,2700,
4804,unai,2013,SOJA,agricultura empresarial,1012.04,,252.73,26.02,483.55,2700,
4805,unai,2014,SOJA,agricultura empresarial,1492.88,,363.49,38.22,290.46,3120,
4806,unai,2015,SOJA,agricultura empresarial,1620.11,,381.42,57.7,345.02,3120,
4807,unai,2016,SOJA,agricultura empresarial,1672.46,,350.72,59.15,368.08,3120,
4808,unai,2017,SOJA,agricultura empresarial,1701.74,,353.08,63.96,462.35,3120,
4809,unai,2018,SOJA,agricultura empresarial,1793.63,,292.61,61.14,489.65,3120,
4810,unai,2019,SOJA,agricultura empresarial,1991.31,,307.07,58.14,376.71,3120,
4811,unai,2020,SOJA,agricultura empresarial,2065.89,,329.32,59.32,377.97,3120,
4812,unai,2021,SOJA,agricultura empresarial,2680.82,,518.98,61.13,102.27,Ex-Ant,
4813,unai,2022,SOJA,agricultura empresarial,4574.129999999999,,729.9499999999998,194.5,327.15,Ex-Ant,
4814,unai,2023,SOJA,agricultura empresarial,3473.98,,608.4599999999999,208.19,664.4300000000001,Ex-Ant,
4815,chapadao do sul,1997,SOJA,agricultura empresarial,275.14,,,19.03,44.1,2400,25.83
4816,chapadao do sul,1998,SOJA,agricultura empresarial,314.96,,,26.16,59.83,2700,32.35
4817,chapadao do sul,1999,SOJA,agricultura empresarial,380.45,,,63.68,44.1,2400,62.05
4818,chapadao do sul,2000,SOJA,agricultura empresarial,372.11,,,25.97,45.62,2400,61.55
4819,chapadao do sul,2001,SOJA,agricultura empresarial,397.14,,,20.43,56.6,2400,48.56
4820,chapadao do sul,2002,SOJA,agricultura empresarial,457.2,,,23.49,71.59,2400,53.91
4821,chapadao do sul,2003,SOJA,agricultura empresarial,655.95,,,34.11,93.45,2400,78.22
4822,chapadao do sul,2004,SOJA,agricultura empresarial,700.51,,,37.07,103.03,2400,80.85
4823,chapadao do sul,2005,SOJA,agricultura empresarial,831.41,,,50.96,114.72,2400,98.74
4824,chapadao do sul,2006,SOJA,agricultura empresarial,641.85,,,29.67,108.71,2400,78.9
4825,chapadao do sul,2007,SOJA,agricultura empresarial,939.77,,,36.355922538883945,320.66,3000,86.37
4826,chapadao do sul,2008,SOJA,agricultura empresarial,1099.17,,,38.70331038367817,212.56,3000,97.85
4827,chapadao do sul,2009,SOJA,agricultura empresarial,1117.64,,,37.506031471824926,216.75,3000,101.46
4828,chapadao do sul,2010,SOJA,agricultura empresarial,796.03,,200.17,24.6,272.99,3000,
4829,chapadao do sul,2011,SOJA,agricultura empresarial,908.78,,176.34,33.4,436.69,3000,
4830,chapadao do sul,2012,SOJA,agricultura empresarial,936.67,,240.43,31.59,513.19,3000,
4831,chapadao do sul,2013,SOJA,agricultura empresarial,930.66,,234.08,24.68,444.04,3000,
4832,chapadao do sul,2014,SOJA,agricultura empresarial,1350.16,,273.01,40.35,638.18,3100,
4833,chapadao do sul,2015,SOJA,agricultura empresarial,1910.72,,296.01,59.9,673.54,3100,
4834,chapadao do sul,2016,SOJA,agricultura empresarial,1822.69,,273.18,57.61,718.66,3100,
4835,chapadao do sul,2017,SOJA,agricultura empresarial,1704.64,,261.04,54.53,688.73,3100,
4836,chapadao do sul,2018,SOJA,agricultura empresarial,1666.65,,266.8,52.5,626.96,3100,
4837,dourados,2019,SOJA,agricultura empresarial,2138.98,,416.12,96.39,559.28,3900,
4838,dourados,2020,SOJA,agricultura empresarial,2142.74,,433.91,87.47,633.74,3900,
4839,dourados,2021,SOJA,agricultura empresarial,2243.6,,558.32,77.36,173.74,Ex-Ant,
4840,dourados,2022,SOJA,agricultura empresarial,5183.08,,997.69,313.33,1084.64,Ex-Ant,
